Event;Timestamp;Framecount;SessionID;Email;EventType;MotorSpaceWidth;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceName;TimeSinceLastEvent;PupilTime;UnityToPupilTimeOffset;GameId;RightControllerMain;MirrorEffect;EyePatch;ControllerOffset;PrismOffset;DualTask;HideWall;HideWallAmount;GeometricMirror;ControllerSmoothed;ControllerAimAssistState;GameState;GameDuration;GameSpeed;GameTimeSpent;GameTimeLeft;ParticipantId;TestId;WallRowCount;WallColumnCount;WallSizeX;WallSizeY;WallSizeZ;WallBoundsXMin;WallBoundsYMin;WallBoundsZMin;WallBoundsXMax;WallBoundsYMax;WallBoundsZMax;WallCenterX;WallCenterY;WallCenterZ;WallCurveRatioX;WallCurveRatioY;PlayedPattern;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MoleSize;MoleLifeTime;MoleId;MoleSpawnOrder;MoleIndexX;MoleIndexY;MoleNormalizedIndexX;MoleNormalizedIndexY;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;MoleActivatedDuration;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;ClosestActiveMoleDistanceX;ClosestActiveMoleDistanceY
Fake Mole Spawned;2021-11-10 14:37:00.3244;47530;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182707.045839;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;558.1529;71.84708;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);0.3484;0.0132;5.9606;0.3484;-1.8368;5.4106;0.4179;5.0000;0601;0494;6;1;0.5556;0.0000;0.1754;1.4498;0.2447;305.6404;2.6072;17.1164;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0045;1.5828;0.0029;0.2389;1.9976;359.1055;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.4114;2.4346;6.2745;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0204;2;4;-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;NULL;0.02650626;0.8126904;0.5820925;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 14:37:01.2117;47575;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8963;182707.933655;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;559.0483;70.95168;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.6324193;0.5048259;0.5875345;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Missed;2021-11-10 14:37:01.2137;47575;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182707.935058;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;559.0483;70.95168;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0662;1.3222;0.1846;329.6802;312.8929;17.6697;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0149;1.5796;0.0020;1.9018;354.3938;359.5894;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.1245;1.2935;5.7869;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0204;2;4;-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;NULL;-0.6324193;0.5048259;0.5875345;NULL;NULL;-2.1245;1.2935;5.9869;0.2928;0.0932
Pointer Shoot;2021-11-10 14:37:01.7844;47604;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5712;182708.505874;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;559.6249;70.37508;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.7164609;0.4407953;0.5407249;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 14:37:01.7874;47604;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182708.507976;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;559.6249;70.37508;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;0.3389;5.0000;0204;0494;2;4;0.1111;0.3333;-0.0885;1.3067;0.1682;333.8454;307.0424;15.8402;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0121;1.5790;0.0018;2.3551;355.1897;359.8507;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.1790;1.1782;5.5479;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0204;2;4;-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;1.4720;-0.7164609;0.4407953;0.5407249;0.0516;-0.0221;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 14:37:01.7914;47604;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182708.512291;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;559.6249;70.37508;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);0.3484;0.0132;5.9606;0.3484;-1.8368;5.4106;0.4179;5.0000;0601;0494;6;1;0.5556;0.0000;-0.0885;1.3067;0.1682;333.8454;307.0424;15.8402;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0121;1.5790;0.0018;2.3551;355.1897;359.8507;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.1790;1.1782;5.5479;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0204;2;4;-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;5.0000;-0.7164609;0.4407953;0.5407249;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 14:37:01.7954;47604;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182708.516029;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;559.6249;70.37508;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;0.3389;5.0000;0204;0494;2;4;0.1111;0.3333;-0.0885;1.3067;0.1682;333.8454;307.0424;15.8402;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0121;1.5790;0.0018;2.3551;355.1897;359.8507;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.1790;1.1782;5.5479;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0204;2;4;-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;5.0000;-0.7164609;0.4407953;0.5407249;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 14:37:01.7983;47604;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182708.519256;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;559.6249;70.37508;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;0.3567;5.0000;0805;0495;8;5;0.7778;0.4444;-0.0885;1.3067;0.1682;333.8454;307.0424;15.8402;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0121;1.5790;0.0018;2.3551;355.1897;359.8507;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.1790;1.1782;5.5479;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0204;2;4;-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;NULL;-0.7164609;0.4407953;0.5407249;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 14:37:01.8013;47604;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182708.522598;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;559.6249;70.37508;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);0.3484;0.0132;5.9606;0.3484;-1.8368;5.4106;0.4179;5.0000;0601;0495;6;1;0.5556;0.0000;-0.0885;1.3067;0.1682;333.8454;307.0424;15.8402;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0121;1.5790;0.0018;2.3551;355.1897;359.8507;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.1790;1.1782;5.5479;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0805;8;5;1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;NULL;-0.7164609;0.4407953;0.5407249;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 14:37:02.8778;47660;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.0944;182709.599277;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;560.7231;69.2769;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6464902;0.6267862;0.4349592;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 14:37:02.8817;47660;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182709.601714;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;560.7231;69.2769;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;0.3632;5.0000;0805;0495;8;5;0.7778;0.4444;0.4345;1.3542;0.1680;321.1866;56.0673;2.5863;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0005;1.5783;0.0076;2.4559;9.2897;0.0284;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.5418;1.5808;5.9999;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0805;8;5;1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;1.0982;0.6464902;0.6267862;0.4349592;-0.1252;-0.0512;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 14:37:02.8867;47660;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182709.607383;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;560.7231;69.2769;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);0.3484;0.0132;5.9606;0.3484;-1.8368;5.4106;0.4179;5.0000;0601;0495;6;1;0.5556;0.0000;0.4345;1.3542;0.1680;321.1866;56.0673;2.5863;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0005;1.5783;0.0076;2.4559;9.2897;0.0284;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.5418;1.5808;5.9999;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0805;8;5;1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;5.0000;0.6464902;0.6267862;0.4349592;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 14:37:02.8917;47660;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182709.612757;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;560.7231;69.2769;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;0.3632;5.0000;0805;0495;8;5;0.7778;0.4444;0.4345;1.3542;0.1680;321.1866;56.0673;2.5863;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0005;1.5783;0.0076;2.4559;9.2897;0.0284;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.5418;1.5808;5.9999;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0805;8;5;1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;5.0000;0.6464902;0.6267862;0.4349592;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 14:37:02.8956;47660;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182709.616137;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;560.7231;69.2769;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;0.3623;5.0000;0306;0496;3;6;0.2222;0.5556;0.4345;1.3542;0.1680;321.1866;56.0673;2.5863;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0005;1.5783;0.0076;2.4559;9.2897;0.0284;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.5418;1.5808;5.9999;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0805;8;5;1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;NULL;0.6464902;0.6267862;0.4349592;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 14:37:02.8986;47660;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182709.619752;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;560.7231;69.2769;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.6667;0.3829;5.7969;-1.6667;-1.4671;5.2469;0.4330;5.0000;0302;0496;3;2;0.2222;0.1111;0.4345;1.3542;0.1680;321.1866;56.0673;2.5863;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0005;1.5783;0.0076;2.4559;9.2897;0.0284;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.5418;1.5808;5.9999;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;NULL;0.6464902;0.6267862;0.4349592;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 14:37:03.7608;47701;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8826;182710.482719;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;561.6023;68.39771;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.324145;0.7199978;0.613623;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Missed;2021-11-10 14:37:03.7638;47701;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182710.484881;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;561.6023;68.39771;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0304;1.4051;0.2157;313.9457;332.1548;15.6635;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0114;1.5804;0.0049;1.5586;358.5619;358.9957;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.5279;2.0335;6.1677;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;NULL;-0.324145;0.7199978;0.613623;NULL;NULL;-1.5279;2.0335;6.3677;0.2660;0.0345
Pointer Shoot;2021-11-10 14:37:04.2501;47726;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4897;182710.971894;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;562.0883;67.91177;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.370336;0.7214366;0.585133;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 14:37:04.2531;47726;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182710.973471;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;562.0883;67.91177;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;0.3437;5.0000;0306;0496;3;6;0.2222;0.5556;0.0133;1.4045;0.2052;313.8268;327.6699;17.0159;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0080;1.5805;0.0035;1.6549;359.0522;359.0062;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.5779;1.9931;5.9906;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;1.3651;-0.370336;0.7214366;0.585133;0.0890;-0.0749;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 14:37:04.2561;47726;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182710.977758;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;562.0883;67.91177;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.6667;0.3829;5.7969;-1.6667;-1.4671;5.2469;0.4330;5.0000;0302;0496;3;2;0.2222;0.1111;0.0133;1.4045;0.2052;313.8268;327.6699;17.0159;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0080;1.5805;0.0035;1.6549;359.0522;359.0062;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.5779;1.9931;5.9906;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;5.0000;-0.370336;0.7214366;0.585133;NULL;NULL;NULL;NULL;NULL;NULL;NULL
